시군구코드,업종코드,년도,업소일련번호,업종명,허가신고일,업소명,소재지도로명,소재지지번,영업장면적(㎡),영업자시작일,법인명,소재지시작일,행정동명,폐업일자,폐업구분,폐업사유,업태명,지상_부터,지상_까지,지하_부터,지하_까지,총층수,교육수료일자,모범음식점여부,급수시설,업소위치,종업원남,종업원여,급식소종류,평균급식인원수,최대급식인원수,1일급식인원수,일인당평균급식비,운영형태,영업장조리장면적(㎡),영업장객실면적(㎡),영업장무도장면적(㎡),영업장기타면적(㎡),업소내화장실면적(㎡),타업소공동화장실면적(㎡),영업장탈의실면적(㎡),영업장객석면적(㎡),작업장면적(㎡),검사실면적(㎡),진열(판매)대면적(㎡),창고(보관소)면적(㎡),허가(신고)번호,참고사항,조건부허가시작일,조건부허가종료일,조건부허가신고사유,신고조건,내외국인구분,국적
3100000,102,2002,00003,유흥주점영업,20020813,오픈로드OPENROAD,서울특별시 노원구 노해로75길 14-25, (상계동,지하1층),서울특별시 노원구 상계동  707번지 3호  지하1층,,20190620,,20020813,상계6.7동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,1.80,41.41,,16.80,,4.00,,,,,,,3100000-102-2002-00003,,,,,,내국인,대한민국
3100000,102,2002,00003,유흥주점영업,20020813,글로리아,서울특별시 노원구 노해로75길 14-25, (상계동,지하1층),서울특별시 노원구 상계동  707번지 3호  지하1층,,20190620,,20020813,상계6.7동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,1.80,41.41,,16.80,,4.00,,,,,,,3100000-102-2002-00003,,,,,,내국인,대한민국
3100000,102,2002,00003,유흥주점영업,20020813,오픈로드OPENROAD,서울특별시 노원구 노해로75길 14-25, (상계동,지하1층),서울특별시 노원구 상계동  707번지 3호  지하1층,,20181213,,20020813,상계6.7동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,1.80,41.41,,16.80,,4.00,,,,,,,3100000-102-2002-00003,,,,,,내국인,대한민국
3100000,102,2002,00003,유흥주점영업,20020813,글로리아,서울특별시 노원구 노해로75길 14-25, (상계동,지하1층),서울특별시 노원구 상계동  707번지 3호  지하1층,,20181213,,20020813,상계6.7동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,1.80,41.41,,16.80,,4.00,,,,,,,3100000-102-2002-00003,,,,,,내국인,대한민국
3100000,102,2002,00003,유흥주점영업,20020813,오픈로드OPENROAD,서울특별시 노원구 노해로75길 14-25, (상계동,지하1층),서울특별시 노원구 상계동  707번지 3호  지하1층,,20180122,,20020813,상계6.7동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,1.80,41.41,,16.80,,4.00,,,,,,,3100000-102-2002-00003,,,,,,내국인,대한민국
3100000,102,2002,00003,유흥주점영업,20020813,글로리아,서울특별시 노원구 노해로75길 14-25, (상계동,지하1층),서울특별시 노원구 상계동  707번지 3호  지하1층,,20180122,,20020813,상계6.7동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,1.80,41.41,,16.80,,4.00,,,,,,,3100000-102-2002-00003,,,,,,내국인,대한민국
3100000,102,2002,00003,유흥주점영업,20020813,오픈로드OPENROAD,서울특별시 노원구 노해로75길 14-25, (상계동,지하1층),서울특별시 노원구 상계동  707번지 3호  지하1층,,20020813,,20020813,상계6.7동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,1.80,41.41,,16.80,,4.00,,,,,,,3100000-102-2002-00003,,,,,,내국인,
3100000,102,2002,00003,유흥주점영업,20020813,글로리아,서울특별시 노원구 노해로75길 14-25, (상계동,지하1층),서울특별시 노원구 상계동  707번지 3호  지하1층,,20020813,,20020813,상계6.7동,,,,룸살롱,,,,,,,비대상,,지하,,,,,,,,,1.80,41.41,,16.80,,4.00,,,,,,,3100000-102-2002-00003,,,,,,내국인,
3100000,102,2002,00004,유흥주점영업,20020926,청노루,서울특별시 노원구 노해로75길 14-13, (상계동),서울특별시 노원구 상계동  703번지 3호  ,,20080128,,20020926,상계6.7동,20150720,자진폐업,계약만료,룸살롱,0,0,1,1,0,,비대상,상수도전용,지하,0,0,,,,,,,4.51,46.50,,13.47,,10.00,,,,,,,3100000-102-2002-00004,,,,,,내국인,대한민국
3100000,102,2003,00001,유흥주점영업,20031006,와와,서울특별시 노원구 노해로75길 14-22, (상계동),서울특별시 노원구 상계동  708번지 2호  ,,20150610,,20031006,상계6.7동,,,,룸살롱,0,0,1,1,0,,비대상,상수도전용,지하,0,0,,,,,,,2.60,77.36,,30.53,,5.00,,,,,,,3100000-102-2003-00001,,,,,,내국인,대한민국
3100000,102,2003,00002,유흥주점영업,20031030,MBC가요장,서울특별시 노원구 노해로75길 14-12, (상계동,유남빌딩 지하),서울특별시 노원구 상계동  704번지 3호  유남빌딩 지하,,20150211,,20031030,상계6.7동,,,,룸살롱,0,0,1,1,0,,비대상,,지하,0,0,,,,,,,9.00,72.65,,20.18,,5.00,,,,,,,3100000-102-2003-00002,,,,,,내국인,대한민국
3100000,102,2003,00003,유흥주점영업,20031108,엠(M)노래주점,서울특별시 노원구 노해로 490, (상계동),서울특별시 노원구 상계동  724번지 1호  ,,20170822,,20031108,상계6.7동,,,,룸살롱,,,,,,,비대상,,지상,,,,,,,,,5.00,45.72,,31.33,,10.00,,,,,,,3100000-102-2003-00003,,,,,,내국인,대한민국
3100000,102,2005,00001,유흥주점영업,20050629,SBS노래바,서울특별시 노원구 노해로75길 14-18, 2층 (상계동, 도영빌딩),서울특별시 노원구 상계동  708번지  ,67.60,20170925,,20050629,상계6.7동,,,,룸살롱,0,0,0,0,0,,비대상,,지상2층이상,0,0,,,,,,,6.67,40.92,0.00,20.01,0.00,20.00,0.00,0.00,0.00,0.00,,,3100000-102-2005-00001,,,,,,내국인,대한민국
3100000,102,2005,00002,유흥주점영업,20051102,청춘포차,서울특별시 노원구 노해로77길 22, 지하2층 (상계동),서울특별시 노원구 상계동  711번지 9호  지하2층,940.07,20130528,,20051102,상계6.7동,,,,관광호텔나이트(디스코),,,,,,,비대상,,지하,,,,,,,,,72.57,123.46,94.16,26.40,58.08,0.00,0.00,565.40,0.00,0.00,,,3100000-102-2005-00002,,,,,,내국인,대한민국
3100000,102,2007,00001,유흥주점영업,20071004,딸기,서울특별시 노원구 노해로77길 14-3, 3층 (상계동),서울특별시 노원구 상계동  710번지  3층,65.52,20071004,,20071004,상계6.7동,20180430,자진폐업,영업부진,비어(바)살롱,,,,,,,비대상,,지상2층이상,,,,,,,,,8.82,0.00,0.00,0.00,0.00,18.00,0.00,56.70,,,,,3100000-102-2007-00001,,,,,,내국인,대한민국
3100000,102,2008,00001,유흥주점영업,20080417,노블레스,서울특별시 노원구 노해로77길 22, (상계동,2층(노해로 77길 22)),서울특별시 노원구 상계동  711번지 9호  2층(노해로 77길 22),,20110930,,20080417,상계6.7동,20150520,행정처분,행정처분,룸살롱,2,,,,11,,비대상,,지상2층이상,,,,,,,,,12.45,210.76,,71.00,,20.00,,,,,,,3100000-102-2008-00001,,,,,,내국인,대한민국
3100000,102,2008,00002,유흥주점영업,20081117,쵸코렛,서울특별시 노원구 노해로 455, (상계동,인산빌딩 지하1층),서울특별시 노원구 상계동  709번지  인산빌딩 지하1층,,20150429,,20081117,상계6.7동,,,,룸살롱,,,,,,,비대상,,지상,,,,,,,,,19.88,409.02,,,24.89,,,,,,,,3100000-102-2008-00002,,,,,,내국인,대한민국
3100000,102,2009,00001,유흥주점영업,20090529,캠프뮤직타운,서울특별시 노원구 노해로 490, (상계동,,7층),서울특별시 노원구 상계동  724번지 1호  ,7층,,20180402,,20090529,상계6.7동,,,,간이주점,7,7,,,7,,비대상,상수도전용,지상2층이상,3,3,,,,,,,30.00,263.37,,8.10,23.00,,,,,,,,3100000-102-2009-00001,,,,,,내국인,대한민국
3100000,102,2009,00001,유흥주점영업,20090529,게코노래타운,서울특별시 노원구 노해로 490, (상계동,,7층),서울특별시 노원구 상계동  724번지 1호  ,7층,,20180402,,20090529,상계6.7동,,,,간이주점,7,7,,,7,,비대상,상수도전용,지상2층이상,3,3,,,,,,,30.00,263.37,,8.10,23.00,,,,,,,,3100000-102-2009-00001,,,,,,내국인,대한민국
3100000,102,2009,00001,유흥주점영업,20090529,캠프뮤직타운,서울특별시 노원구 노해로 490, (상계동,,7층),서울특별시 노원구 상계동  724번지 1호  ,7층,,20170202,,20090529,상계6.7동,,,,간이주점,7,7,,,7,,비대상,상수도전용,지상2층이상,3,3,,,,,,,30.00,263.37,,8.10,23.00,,,,,,,,3100000-102-2009-00001,,,,,,내국인,대한민국
3100000,102,2009,00001,유흥주점영업,20090529,게코노래타운,서울특별시 노원구 노해로 490, (상계동,,7층),서울특별시 노원구 상계동  724번지 1호  ,7층,,20170202,,20090529,상계6.7동,,,,간이주점,7,7,,,7,,비대상,상수도전용,지상2층이상,3,3,,,,,,,30.00,263.37,,8.10,23.00,,,,,,,,3100000-102-2009-00001,,,,,,내국인,대한민국
3100000,102,2012,00001,유흥주점영업,20120704,로얄,서울특별시 노원구 노해로75길 14-18, 지하1층 (상계동),서울특별시 노원구 상계동  708번지  ,,20180427,,20120704,상계6.7동,,,,룸살롱,1,4,1,1,,,비대상,상수도전용,지하,,,,,,,,,6.12,30.00,,52.69,7.20,,,,,,,,3100000-102-2012-00001,,,,,,내국인,대한민국
3100000,102,2012,00001,유흥주점영업,20120704,몰디브,서울특별시 노원구 노해로75길 14-18, 지하1층 (상계동),서울특별시 노원구 상계동  708번지  ,,20180427,,20120704,상계6.7동,,,,룸살롱,1,4,1,1,,,비대상,상수도전용,지하,,,,,,,,,6.12,30.00,,52.69,7.20,,,,,,,,3100000-102-2012-00001,,,,,,내국인,대한민국
3100000,102,2012,00001,유흥주점영업,20120704,로얄,서울특별시 노원구 노해로75길 14-18, 지하1층 (상계동),서울특별시 노원구 상계동  708번지  ,,20180418,,20120704,상계6.7동,,,,룸살롱,1,4,1,1,,,비대상,상수도전용,지하,,,,,,,,,6.12,30.00,,52.69,7.20,,,,,,,,3100000-102-2012-00001,,,,,,내국인,대한민국
3100000,102,2012,00001,유흥주점영업,20120704,몰디브,서울특별시 노원구 노해로75길 14-18, 지하1층 (상계동),서울특별시 노원구 상계동  708번지  ,,20180418,,20120704,상계6.7동,,,,룸살롱,1,4,1,1,,,비대상,상수도전용,지하,,,,,,,,,6.12,30.00,,52.69,7.20,,,,,,,,3100000-102-2012-00001,,,,,,내국인,대한민국
3100000,102,2012,00001,유흥주점영업,20120704,로얄,서울특별시 노원구 노해로75길 14-18, 지하1층 (상계동),서울특별시 노원구 상계동  708번지  ,,20160418,,20120704,상계6.7동,,,,룸살롱,1,4,1,1,,,비대상,상수도전용,지하,,,,,,,,,6.12,30.00,,52.69,7.20,,,,,,,,3100000-102-2012-00001,,,,,,내국인,대한민국
3100000,102,2012,00001,유흥주점영업,20120704,몰디브,서울특별시 노원구 노해로75길 14-18, 지하1층 (상계동),서울특별시 노원구 상계동  708번지  ,,20160418,,20120704,상계6.7동,,,,룸살롱,1,4,1,1,,,비대상,상수도전용,지하,,,,,,,,,6.12,30.00,,52.69,7.20,,,,,,,,3100000-102-2012-00001,,,,,,내국인,대한민국
3100000,102,2018,00001,유흥주점영업,20181116,메이저,서울특별시 노원구 노해로77길 22, 노블레스관광호텔 3층 (상계동),서울특별시 노원구 상계동  711번지 9호  노블레스관광호텔 3층,,20181119,,20181116,상계6.7동,,,,룸살롱,3,3,,,,,비대상,상수도전용,지상2층이상,,,,,,,,,46.00,339.00,,302.56,16.00,,,,,,,,3100000-102-2018-00001,,,,,,내국인,대한민국
3100000,102,1990,04960,유흥주점영업,19900323,폭시,    ,서울특별시 노원구 상계동  731번지 3호  지하1층,574.68,20110615,,19990302,상계6.7동,20111206,행정처분,행정처분,간이주점,,,,,,,비대상,,,,,,,,,,,24.50,146.83,29.60,0.00,13.44,0.00,11.05,349.26,,,,,3100000-102-1990-04960,,,,,,내국인,대한민국
3100000,102,1992,04963,유흥주점영업,19920907,미가,    ,서울특별시 노원구 상계동  711번지 11호  ,204.96,19971016,,19971016,상계6.7동,20010329,자진폐업,,룸살롱,,,,,,,비대상,상수도전용,,2,2,,,,,,,15.40,121.75,0.00,48.94,4.32,0.00,14.55,0.00,,,,,3100000-102-1992-04963,,,,,,내국인,
3100000,102,1999,05852,유흥주점영업,19990402,카사노바,    ,서울특별시 노원구 상계동  724번지 1호  702,703호,247.68,19990402,,19990402,상계6.7동,20000518,자진폐업,,룸살롱,,,,,,,비대상,상수도전용,,0,0,,,,,,,12.96,76.13,0.00,0.00,0.00,15.00,10.80,147.79,,,,,3100000-102-1999-05852,,,,,,내국인,
3100000,102,1999,06215,유흥주점영업,19990724,아방궁,    ,서울특별시 노원구 상계동  709번지 2호  ,318.32,20050927,,19990724,상계6.7동,20071211,자진폐업,건물매도,룸살롱,0,0,1,1,0,20060224,비대상,상수도전용,지하,0,0,,,,,,,13.44,160.62,0.00,122.92,15.58,0.00,5.76,0.00,,,,,3100000-102-1999-06215,,,,,,내국인,
3100000,102,1999,06404,유흥주점영업,19991028,르네상스,    ,서울특별시 노원구 상계동  708번지 3호  ,103.95,20030624,,19991028,상계6.7동,20120611,자진폐업,업종 변경,룸살롱,0,0,1,1,0,20031024,비대상,상수도전용,지하,0,0,,,,,,,5.20,0.00,0.00,36.43,6.25,0.00,0.00,56.07,,,,,3100000-102-1999-06404,,,,,,내국인,
3100000,102,1999,06433,유흥주점영업,19991111,아이엔지피씨(ING.P.C),    ,서울특별시 노원구 상계동  728번지 1호  지하2층,157.01,20060502,,19991111,상계6.7동,20060530,자진폐업,자진폐업,룸살롱,,,,,,,비대상,상수도전용,,0,0,,,,,,,5.82,104.50,0.00,46.69,0.00,8.23,0.00,0.00,,,,,3100000-102-1999-06433,,,,,,내국인,
3100000,102,2000,06623,유흥주점영업,20000107,왕과비2,    ,서울특별시 노원구 상계동  708번지 0호  지하1층,96.01,20100225,,20000107,상계6.7동,20120629,자진폐업,영업이 안됨,룸살롱,,,,,,20100423,비대상,,지하,,,,,,,,,7.41,55.15,0.00,33.45,0.00,3.00,0.00,0.00,,,,,3100000-102-2000-06623,,,,,,내국인,대한민국
3100000,102,2000,06897,유흥주점영업,20000407,아미가,    ,서울특별시 노원구 상계동  730번지 5호  지하1층5호,,20050111,,20000407,상계6.7동,20120702,자진폐업,영업 부진,룸살롱,0,0,1,1,0,20040820,비대상,상수도전용,지하,2,2,,,,,,,3.15,38.70,,15.72,,10.00,2.97,3.52,,,,,3100000-102-2000-06897,,,,,,내국인,
3100000,102,2000,07182,유흥주점영업,20001027,스카이,    ,서울특별시 노원구 상계동  724번지 1호  ,,20040109,,20001027,상계6.7동,20090514,자진폐업,영업부진,룸살롱,7,7,0,0,0,20040420,비대상,,지상2층이상,0,0,,,,,,,6.26,49.68,,14.75,,15.00,,,,,,,3100000-102-2000-07182,,,,,,내국인,
3100000,102,2001,07602,유흥주점영업,20010605,돈텔마마나이트크럽,    ,서울특별시 노원구 상계동  711번지 9호  , 11호,,20020909,,20010605,상계6.7동,20030530,자진폐업,자진페업,관광호텔나이트(디스코),,,,,,,비대상,상수도전용,,,,,,,,,,73.80,96.72,94.16,,54.56,,35.00,626.15,,,,,3100000-102-2001-07602,,,,,,내국인,
3100000,102,2001,07701,유흥주점영업,20011208,신천지,    ,서울특별시 노원구 상계동  730번지 5호  지하1층,,20011208,,20011208,상계6.7동,20020620,행정처분,행정처분,룸살롱,,,,,,,비대상,,지하,,,,,,,,,,,,,,,,,,,,,3100000-102-2001-07701,,,,,영업자 준수사항 이행,내국인,
3100000,102,2003,00004,유흥주점영업,20031125,벨라지오 호텔나이트,    ,서울특별시 노원구 상계동  711번지 9호  ,,20040103,,20031125,상계6.7동,20040511,자진폐업,자진폐업,관광호텔나이트(디스코),0,0,1,2,0,,비대상,상수도전용,지하,0,0,,,,,,,72.57,219.31,94.16,26.40,58.08,,,460.12,,,,,3100000-102-2003-00004,,,,,,내국인,
3100000,102,2004,00001,유흥주점영업,20040622,잠보나이트,    ,서울특별시 노원구 상계동  711번지 9호  ,930.64,20040622,,20040622,상계6.7동,20050118,자진폐업,자진폐업,관광호텔나이트(디스코),0,0,0,0,0,,비대상,,지하,0,0,,,,,,,72.57,219.31,94.16,26.40,58.08,0.00,0.00,460.12,0.00,0.00,,,3100000-102-2004-00001,,,,,,내국인,
